Respondent_ID,Churn_reason,Market,Gender,AOV,App_use,Date,Age_group,Churn_type
1604068154694206,Reason for Account Suspension Issues,Sweden,Female,129,0,2023-04-01,Age 55+,Account Suspension Issues
1446887326590188,Reason for Unclear terms,UK,Female,110,0,2023-03-01,Age 35-44,Unclear terms
2105553360474936,Reason for Better alternatives,Spain,Female,108,1,2023-01-01,Age 45-54,Better alternatives
1390293843222405,Reason for Security Concerns,Sweden,Male,111,0,2023-04-01,Age 18-24,Security Concerns
9887491864192635,Reason for Better alternatives,Germany,Female,118,1,2023-03-01,Age 18-24,Better alternatives
9950039944629164,Reason for High interest rates,Sweden,Female,118,1,2023-01-01,Age 18-24,High interest rates
3485002787641136,Reason for Unclear terms,Sweden,Male,118,0,2023-04-01,Age 25-34,Unclear terms
6119057022503826,Reason for Security Concerns,Italy,Female,122,1,2023-04-01,Age 25-34,Security Concerns
2129680037141902,Reason for Hard Credit Checks,Germany,Female,107,1,2023-04-01,Age 25-34,Hard Credit Checks
6549416424636435,Reason for Unclassified,Germany,Female,109,1,2023-03-01,Age 55+,Unclassified
9405266065909976,Reason for Limited acceptance,Italy,Female,115,1,2023-04-01,Age 55+,Limited acceptance
1380569810477577,Reason for Unclassified,Sweden,Female,95,1,2023-04-01,Age 18-24,Unclassified
9995398400222405,Reason for Negative Customer Service Experiences,USA,Male,127,1,2023-02-01,Age 18-24,Negative Customer Service Experiences
9421105671512672,Reason for Better alternatives,Germany,Female,130,0,2023-01-01,Age 45-54,Better alternatives
6034787044820689,Reason for Unclear terms,Germany,Female,123,0,2023-06-01,Age 35-44,Unclear terms
9639085249036400,Reason for Lack of need,Sweden,Female,119,0,2023-01-01,Age 25-34,Lack of need
1538840796338583,Reason for Technical Issues,Germany,Male,119,1,2023-02-01,Age 18-24,Technical Issues
1661576959871638,Reason for Technical Issues,USA,Female,118,0,2023-01-01,Age 55+,Technical Issues
6594843345910076,Reason for Negative Customer Service Experiences,France,Female,110,1,2023-06-01,Age 35-44,Negative Customer Service Experiences
1569658219843061,Reason for Limited acceptance,France,Female,113,1,2023-04-01,Age 45-54,Limited acceptance
1732320509565839,Reason for Lack of need,USA,Male,130,0,2023-03-01,Age 45-54,Lack of need
8219329465063250,Reason for Hard Credit Checks,France,Female,148,0,2023-05-01,Age 55+,Hard Credit Checks
2297711813929433,Reason for Limited acceptance,Germany,Female,138,1,2023-01-01,Age 45-54,Limited acceptance
5336106298194198,Reason for Late payment penalties,Germany,Male,127,0,2023-06-01,Age 25-34,Late payment penalties
3753174718015990,Reason for Unclear terms,USA,Female,110,0,2023-01-01,Age 18-24,Unclear terms
8055282087832312,Reason for Technical Issues,UK,Male,127,0,2023-05-01,Age 55+,Technical Issues
8069330766228769,Reason for Technical Issues,Spain,Female,130,1,2023-03-01,Age 55+,Technical Issues
7104308269220663,Reason for Technical Issues,Australia,Male,131,1,2023-05-01,Age 55+,Technical Issues
6869050273707911,Reason for Unclear terms,France,Female,108,0,2023-02-01,Age 18-24,Unclear terms
9404489291310941,Reason for Better alternatives,Germany,Male,117,0,2023-04-01,Age 35-44,Better alternatives
5774334011096910,Reason for General sentiment,Italy,Female,129,0,2023-03-01,Age 35-44,General sentiment
4168258208483932,Reason for Unclear terms,UK,Male,115,1,2023-05-01,Age 25-34,Unclear terms
2536772465930739,Reason for High interest rates,Sweden,Male,113,1,2023-05-01,Age 35-44,High interest rates
7159107330085810,Reason for Technical Issues,Germany,Male,129,1,2023-01-01,Age 25-34,Technical Issues
7427219782876935,Reason for High interest rates,UK,Female,125,1,2023-06-01,Age 45-54,High interest rates
4620794915129993,Reason for Late payment penalties,France,Male,105,1,2023-05-01,Age 25-34,Late payment penalties
1966388867100855,Reason for Hard Credit Checks,Sweden,Male,127,0,2023-02-01,Age 55+,Hard Credit Checks
8890397842054115,Reason for General sentiment,Australia,Male,136,1,2023-06-01,Age 55+,General sentiment
8429333819805088,Reason for Late payment penalties,France,Female,109,1,2023-02-01,Age 45-54,Late payment penalties
5423609183421338,Reason for Hard Credit Checks,Germany,Male,120,1,2023-06-01,Age 25-34,Hard Credit Checks
2981673315971160,Reason for Account Suspension Issues,UK,Female,146,1,2023-02-01,Age 18-24,Account Suspension Issues
9762746937597326,Reason for Lack of need,UK,Male,126,1,2023-05-01,Age 35-44,Lack of need
6879449887054585,Reason for Limited acceptance,Spain,Male,133,1,2023-04-01,Age 45-54,Limited acceptance
2722876323179375,Reason for Hard Credit Checks,USA,Male,111,1,2023-06-01,Age 25-34,Hard Credit Checks
8791194809359053,Reason for Hard Credit Checks,France,Female,116,0,2023-06-01,Age 18-24,Hard Credit Checks
1769263941924527,Reason for Better alternatives,Australia,Male,120,0,2023-02-01,Age 55+,Better alternatives
6186401149599833,Reason for Hard Credit Checks,Sweden,Male,122,0,2023-04-01,Age 45-54,Hard Credit Checks
2948680531074542,Reason for Unclear terms,Spain,Female,125,0,2023-06-01,Age 18-24,Unclear terms
8600737195755106,Reason for Technical Issues,France,Male,133,1,2023-04-01,Age 25-34,Technical Issues
2485523522331241,Reason for Negative Customer Service Experiences,Italy,Female,134,0,2023-04-01,Age 45-54,Negative Customer Service Experiences
7600392286802770,Reason for Account Suspension Issues,USA,Male,106,1,2023-01-01,Age 18-24,Account Suspension Issues
3207771450586225,Reason for Technical Issues,France,Male,123,1,2023-05-01,Age 45-54,Technical Issues
3416239717274375,Reason for Account Suspension Issues,Germany,Female,142,0,2023-02-01,Age 18-24,Account Suspension Issues
6257111742445649,Reason for Limited acceptance,UK,Female,120,0,2023-04-01,Age 35-44,Limited acceptance
4879934089693286,Reason for Negative Customer Service Experiences,USA,Male,124,0,2023-06-01,Age 55+,Negative Customer Service Experiences
7648193045963041,Reason for Unclear terms,USA,Male,113,0,2023-02-01,Age 35-44,Unclear terms
1557594762852330,Reason for Better alternatives,UK,Male,127,1,2023-06-01,Age 25-34,Better alternatives
2509456310733173,Reason for Negative Customer Service Experiences,UK,Male,131,1,2023-03-01,Age 55+,Negative Customer Service Experiences
2459425632493433,Reason for Technical Issues,Spain,Female,144,1,2023-06-01,Age 55+,Technical Issues
4109307067700874,Reason for Unclear terms,UK,Male,104,1,2023-03-01,Age 25-34,Unclear terms
8219769966603446,Reason for Lack of need,Australia,Female,121,1,2023-01-01,Age 45-54,Lack of need
7344339716105963,Reason for Hard Credit Checks,Germany,Male,99,1,2023-02-01,Age 18-24,Hard Credit Checks
5760244704433154,Reason for High interest rates,USA,Female,123,0,2023-05-01,Age 55+,High interest rates
6622400601070158,Reason for Unclassified,Italy,Male,138,0,2023-03-01,Age 18-24,Unclassified
6629654522609528,Reason for General sentiment,Italy,Male,118,0,2023-04-01,Age 45-54,General sentiment
4825796713360176,Reason for Limited acceptance,UK,Male,116,0,2023-02-01,Age 25-34,Limited acceptance
4877144305769141,Reason for Security Concerns,France,Male,116,0,2023-06-01,Age 18-24,Security Concerns
6708905503151192,Reason for High interest rates,Sweden,Male,120,0,2023-02-01,Age 55+,High interest rates
8443938498115750,Reason for Limited acceptance,Spain,Female,97,1,2023-05-01,Age 55+,Limited acceptance
8631646360481783,Reason for Lack of need,UK,Male,131,0,2023-06-01,Age 45-54,Lack of need
9697328025701049,Reason for Account Suspension Issues,France,Male,133,1,2023-05-01,Age 45-54,Account Suspension Issues
3023005250411109,Reason for Lack of need,UK,Female,132,0,2023-05-01,Age 55+,Lack of need
3994656981393073,Reason for General sentiment,UK,Male,124,0,2023-02-01,Age 18-24,General sentiment
2923632416428119,Reason for High interest rates,Italy,Female,99,1,2023-06-01,Age 25-34,High interest rates
5219406377980027,Reason for Better alternatives,France,Male,105,1,2023-06-01,Age 35-44,Better alternatives
9013954362822394,Reason for Unclassified,Italy,Female,120,0,2023-02-01,Age 18-24,Unclassified
5899696868608398,Reason for Unclear terms,France,Female,130,0,2023-04-01,Age 18-24,Unclear terms
5847993402895538,Reason for Technical Issues,Italy,Male,123,1,2023-06-01,Age 25-34,Technical Issues
7654932050293127,Reason for Better alternatives,Italy,Female,119,1,2023-01-01,Age 55+,Better alternatives
5026659407699031,Reason for Hard Credit Checks,Spain,Female,133,0,2023-03-01,Age 55+,Hard Credit Checks
8810757708627322,Reason for Late payment penalties,Spain,Male,134,0,2023-01-01,Age 25-34,Late payment penalties
5073038559232650,Reason for Unclassified,France,Female,104,0,2023-04-01,Age 55+,Unclassified
9308586165338465,Reason for Negative Customer Service Experiences,France,Female,123,0,2023-03-01,Age 45-54,Negative Customer Service Experiences
7012537609634839,Reason for Account Suspension Issues,UK,Male,127,1,2023-05-01,Age 55+,Account Suspension Issues
2661848894683416,Reason for Technical Issues,Australia,Male,114,0,2023-02-01,Age 35-44,Technical Issues
6511226707300826,Reason for Limited acceptance,USA,Male,128,0,2023-03-01,Age 55+,Limited acceptance
8205702673190126,Reason for Account Suspension Issues,Sweden,Female,132,0,2023-05-01,Age 45-54,Account Suspension Issues
6728704050069827,Reason for Technical Issues,France,Female,122,1,2023-02-01,Age 18-24,Technical Issues
7282265642209274,Reason for Unclear terms,France,Male,134,0,2023-06-01,Age 18-24,Unclear terms
5660468734322407,Reason for Unclear terms,USA,Male,110,0,2023-04-01,Age 25-34,Unclear terms
9592988197669603,Reason for Negative Customer Service Experiences,Spain,Female,118,0,2023-03-01,Age 35-44,Negative Customer Service Experiences
1087214300539992,Reason for Security Concerns,France,Male,137,0,2023-06-01,Age 25-34,Security Concerns
8765534570887411,Reason for High interest rates,Germany,Male,82,1,2023-02-01,Age 18-24,High interest rates
7723611105495041,Reason for Better alternatives,Germany,Female,124,1,2023-05-01,Age 25-34,Better alternatives
3433331903249597,Reason for Limited acceptance,UK,Female,114,0,2023-02-01,Age 45-54,Limited acceptance
5297468196710142,Reason for Late payment penalties,France,Female,115,1,2023-05-01,Age 25-34,Late payment penalties
1697994827320871,Reason for Late payment penalties,France,Male,108,0,2023-01-01,Age 25-34,Late payment penalties
7962652824891479,Reason for Lack of need,Italy,Female,110,1,2023-01-01,Age 35-44,Lack of need
1666213129242930,Reason for Limited acceptance,Italy,Male,117,0,2023-02-01,Age 18-24,Limited acceptance
8153207409975538,Reason for Account Suspension Issues,Italy,Male,122,1,2023-01-01,Age 25-34,Account Suspension Issues
8781938384389650,Reason for Unclear terms,USA,Female,114,1,2023-01-01,Age 18-24,Unclear terms
8121298015480327,Reason for Late payment penalties,Germany,Female,119,0,2023-04-01,Age 35-44,Late payment penalties
3356749992877622,Reason for Unclear terms,Germany,Female,136,0,2023-03-01,Age 45-54,Unclear terms
1396508026698822,Reason for Lack of need,Sweden,Male,107,1,2023-01-01,Age 35-44,Lack of need
6150153111822549,Reason for General sentiment,France,Female,125,0,2023-04-01,Age 25-34,General sentiment
7103432115845260,Reason for General sentiment,Sweden,Male,116,1,2023-05-01,Age 18-24,General sentiment
1123151366734890,Reason for High interest rates,Sweden,Female,111,1,2023-05-01,Age 45-54,High interest rates
8127314242475963,Reason for General sentiment,Sweden,Male,128,1,2023-03-01,Age 45-54,General sentiment
9269537242265794,Reason for Lack of need,UK,Male,142,0,2023-06-01,Age 35-44,Lack of need
9136623220696096,Reason for High interest rates,Spain,Male,119,0,2023-03-01,Age 45-54,High interest rates
4944004266422788,Reason for Unclear terms,Italy,Male,126,0,2023-02-01,Age 45-54,Unclear terms
4683000601505045,Reason for Security Concerns,Italy,Male,135,1,2023-05-01,Age 25-34,Security Concerns
3187240405949326,Reason for High interest rates,France,Male,113,0,2023-01-01,Age 35-44,High interest rates
1395170172764229,Reason for High interest rates,France,Female,91,1,2023-06-01,Age 25-34,High interest rates
2957246795732567,Reason for Lack of need,Australia,Male,134,1,2023-04-01,Age 25-34,Lack of need
7661369229495608,Reason for Late payment penalties,Italy,Male,125,0,2023-01-01,Age 18-24,Late payment penalties
6372015908524885,Reason for Limited acceptance,France,Female,133,0,2023-06-01,Age 55+,Limited acceptance
5063698250103195,Reason for Security Concerns,UK,Male,134,0,2023-05-01,Age 45-54,Security Concerns
6440488530861235,Reason for Account Suspension Issues,France,Male,140,0,2023-05-01,Age 25-34,Account Suspension Issues
7394091042120907,Reason for Late payment penalties,Italy,Male,112,0,2023-06-01,Age 18-24,Late payment penalties
1781397951240983,Reason for Unclassified,Spain,Female,121,1,2023-05-01,Age 35-44,Unclassified
9666278240016649,Reason for General sentiment,Spain,Female,123,1,2023-02-01,Age 25-34,General sentiment
2264913464531771,Reason for General sentiment,UK,Female,124,0,2023-04-01,Age 55+,General sentiment
7753304114181766,Reason for General sentiment,Italy,Male,126,0,2023-03-01,Age 45-54,General sentiment
2781047047685373,Reason for Account Suspension Issues,Germany,Female,120,1,2023-02-01,Age 45-54,Account Suspension Issues
6988347240374363,Reason for High interest rates,Spain,Male,148,0,2023-05-01,Age 25-34,High interest rates
6968781288502326,Reason for Security Concerns,Spain,Male,125,0,2023-02-01,Age 55+,Security Concerns
2213579229702161,Reason for Account Suspension Issues,UK,Female,117,1,2023-01-01,Age 18-24,Account Suspension Issues
4007726922421903,Reason for High interest rates,UK,Female,127,0,2023-05-01,Age 35-44,High interest rates
6088256193297760,Reason for Late payment penalties,USA,Male,137,0,2023-06-01,Age 45-54,Late payment penalties
7725392219399889,Reason for Lack of need,France,Male,119,1,2023-06-01,Age 55+,Lack of need
2193249761318504,Reason for Late payment penalties,UK,Female,107,0,2023-02-01,Age 18-24,Late payment penalties
6106542327497684,Reason for Unclear terms,Germany,Male,132,0,2023-04-01,Age 35-44,Unclear terms
9034951045054908,Reason for High interest rates,Italy,Female,112,0,2023-02-01,Age 25-34,High interest rates
3115486733662007,Reason for Better alternatives,UK,Female,117,0,2023-03-01,Age 35-44,Better alternatives
3264180947817398,Reason for Better alternatives,UK,Male,123,1,2023-04-01,Age 18-24,Better alternatives
5837571334916457,Reason for Account Suspension Issues,Australia,Male,139,0,2023-03-01,Age 45-54,Account Suspension Issues
4959378847056201,Reason for Lack of need,Australia,Male,122,0,2023-05-01,Age 45-54,Lack of need
2843173455086886,Reason for High interest rates,Italy,Female,139,0,2023-04-01,Age 35-44,High interest rates
4474798040216749,Reason for High interest rates,France,Male,116,0,2023-01-01,Age 35-44,High interest rates
4122792085852271,Reason for Late payment penalties,UK,Male,92,1,2023-03-01,Age 55+,Late payment penalties
7591792981777180,Reason for Negative Customer Service Experiences,Germany,Male,117,1,2023-01-01,Age 35-44,Negative Customer Service Experiences
6109791113142688,Reason for Limited acceptance,Sweden,Male,125,0,2023-05-01,Age 18-24,Limited acceptance
9258805624892963,Reason for Lack of need,Germany,Female,123,0,2023-05-01,Age 45-54,Lack of need
9533758872085847,Reason for High interest rates,Sweden,Female,108,1,2023-02-01,Age 18-24,High interest rates
6613914759361034,Reason for Unclear terms,Germany,Female,129,0,2023-06-01,Age 35-44,Unclear terms
5434697095340187,Reason for Account Suspension Issues,Spain,Female,134,0,2023-03-01,Age 35-44,Account Suspension Issues
7630993218768637,Reason for Account Suspension Issues,Sweden,Male,88,1,2023-06-01,Age 35-44,Account Suspension Issues
2429674813678255,Reason for Unclassified,Germany,Female,95,0,2023-03-01,Age 55+,Unclassified
3512275759289825,Reason for Lack of need,UK,Male,120,1,2023-05-01,Age 55+,Lack of need
3882387042466851,Reason for General sentiment,Germany,Female,112,0,2023-04-01,Age 25-34,General sentiment
